Ticker,Date/Time,Buy
DOLPHMED.BO,11/4/2024,1
DUTRON.BO,11/4/2024,1
E2E.NS,11/4/2024,1
E2E.NS,11/5/2024,1
ECLERX.NS,11/6/2024,1
EIDPARRY.NS,11/5/2024,1
ELECTHERM.NS,11/6/2024,1
ELGIRUBCO.NS,11/5/2024,1
EMMESSA.BO,11/5/2024,1
ENTRINT.BO,11/7/2024,1
EPIC.BO,11/4/2024,1
ERPSOFT.BO,11/7/2024,1
ESTER.NS,11/6/2024,1
FCSSOFT.NS,11/6/2024,1
FILTRA.BO,11/4/2024,1
FILTRA.BO,11/6/2024,1
FINEORG.NS,11/4/2024,1
FRASER.BO,11/4/2024,1
FSL.NS,11/4/2024,1
FUTURSEC.BO,11/6/2024,1
GALAXYSURF.NS,11/4/2024,1
GAIL.NS,11/6/2024,1
GANESHHOUC.NS,11/5/2024,1
GEECEE.NS,11/7/2024,1
GINISILK.BO,11/6/2024,1
GLAND.NS,11/5/2024,1
GOKUL.NS,11/5/2024,1
GOKUL.NS,11/6/2024,1
GOKULAGRO.NS,11/8/2024,1
GOTHIPL.BO,11/7/2024,1
GOWRALE.BO,11/5/2024,1
GREENLAM.NS,11/5/2024,1
GREENPLY.NS,11/5/2024,1
GUFICBIO.NS,11/4/2024,1
GUJCONT.BO,11/6/2024,1
GUJCRED.BO,11/4/2024,1
GUJCRED.BO,11/5/2024,1
GULFOILLUB.NS,11/6/2024,1
GULPOLY.NS,11/6/2024,1
HALDER.BO,11/6/2024,1
HCG.NS,11/5/2024,1
HDFCAMC.NS,11/6/2024,1
HCLTECH.NS,11/6/2024,1
HDFCBANK.NS,11/5/2024,1
HERANBA.NS,11/5/2024,1
HERANBA.NS,11/6/2024,1
HESTERBIO.NS,11/7/2024,1
HFCL.NS,11/5/2024,1
HINDHARD.BO,11/6/2024,1
HINDNATGLS.NS,11/4/2024,1
HINDNATGLS.NS,11/5/2024,1
ICEMAKE.NS,11/7/2024,1
IFCI.NS,11/6/2024,1
IFINSEC.BO,11/5/2024,1
IGARASHI.NS,11/6/2024,1
IITL.NS,11/5/2024,1
IMFA.NS,11/8/2024,1
INDRAIND.BO,11/6/2024,1
INDRAMEDCO.NS,11/7/2024,1
INFOBEAN.NS,11/5/2024,1
INFY.NS,11/6/2024,1
IRIS.BO,11/5/2024,1
ISTRNETWK.BO,10/30/2024,1
ITI.NS,11/8/2024,1
JAGSNPHARM.NS,11/5/2024,1
JAYAGROGN.NS,11/8/2024,1
JAYBHCR.BO,11/8/2024,1
JENBURPH.BO,11/5/2024,1
JINDALPHOT.NS,11/8/2024,1
JINDRILL.NS,11/5/2024,1
JJFINCOR.BO,11/6/2024,1
JOCIL.NS,11/6/2024,1
JOSTS.BO,11/7/2024,1
JPTSEC.BO,11/4/2024,1
JSWHL.NS,11/6/2024,1
JSWHL.NS,11/7/2024,1
JSWHL.NS,11/8/2024,1
JSWSTEEL.NS,11/5/2024,1
JUBLFOOD.NS,11/5/2024,1
KALYANKJIL.NS,11/6/2024,1
KANCHI.BO,11/4/2024,1
KANELIND.BO,11/4/2024,1
KAPSTON.NS,11/4/2024,1
KAPSTON.NS,11/6/2024,1
KCP.NS,11/6/2024,1
KEC.NS,11/7/2024,1
KELLTONTEC.NS,11/6/2024,1
KEMISTAR.BO,11/6/2024,1
KESORAMIND.NS,11/5/2024,1
KIRANPR.BO,11/5/2024,1
KIRLOSENG.NS,11/6/2024,1
KJMCCORP.BO,11/8/2024,1
KOPRAN.NS,11/5/2024,1
KREBSBIO.NS,11/6/2024,1
KREBSBIO.NS,11/8/2024,1
KRETTOSYS.BO,11/7/2024,1
L&TFH.NS,6/20/2024,1
LAGNAM.NS,11/6/2024,1
LIPPISYS.BO,11/6/2024,1
LLFICL.BO,11/8/2024,1
LOKESHMACH.NS,11/7/2024,1
LOYAL.BO,11/7/2024,1
LTTS.NS,11/6/2024,1
MAHAANF.BO,11/6/2024,1
MAJESAUT.BO,11/6/2024,1
MANGCHEFER.NS,11/5/2024,1
MANGCHEFER.NS,11/6/2024,1
MANORAMA.BO,11/7/2024,1
MANUGRAPH.NS,11/6/2024,1
MARATHON.NS,11/7/2024,1
MATRIMONY.NS,11/5/2024,1
MAYURUNIQ.NS,11/6/2024,1
MCDOWELL-N.NS,7/25/2024,1
MCX.BO,11/5/2024,1
MEHAI.BO,11/7/2024,1
METSL.BO,11/6/2024,1
MODAIRY.BO,11/5/2024,1
MODINATUR.BO,11/7/2024,1
MONARCH.BO,11/5/2024,1
MOTILALOFS.NS,11/8/2024,1
MUKESHB.BO,11/8/2024,1
NAHARCAP.NS,11/8/2024,1
NAUKRI.NS,11/4/2024,1
NAUKRI.NS,11/6/2024,1
NAVKARCORP.NS,11/6/2024,1
NECCLTD.NS,11/7/2024,1
NELCO.NS,11/6/2024,1
NETLINK.BO,11/6/2024,1
NEULANDLAB.NS,11/5/2024,1
NFL.NS,11/6/2024,1
NH.NS,11/6/2024,1
NIITLTD.NS,11/6/2024,1
NILE.BO,11/5/2024,1
NNTL.BO,11/4/2024,1
NOIDATOLL.NS,11/5/2024,1
NPRFIN.BO,11/5/2024,1
OAL.NS,11/4/2024,1
OBEROIRLTY.NS,11/5/2024,1
ORGCOAT.BO,11/6/2024,1
ORIENTHOT.NS,11/8/2024,1
ORIENTLTD.NS,11/6/2024,1
PADMALAYAT.BO,11/4/2024,1
PAGEIND.NS,11/8/2024,1
PANACHE.NS,11/5/2024,1
PANKAJPO.BO,11/4/2024,1
PANSARI.NS,11/8/2024,1
PARAGMILK.NS,11/7/2024,1
PARNAXLAB.BO,11/6/2024,1
PATINTLOG.NS,11/7/2024,1
PDMJEPAPER.NS,11/5/2024,1
PECOS.BO,11/8/2024,1
PERSISTENT.NS,11/6/2024,1
PGEL.NS,11/6/2024,1
PGIL.NS,11/7/2024,1
PHRMASI.BO,11/6/2024,1
PIONEEREMB.NS,11/6/2024,1
PKTEA.NS,11/5/2024,1
POLYPLEX.NS,11/7/2024,1
PQIF.BO,11/8/2024,1
PRAXIS.NS,11/6/2024,1
PRECOT.NS,11/5/2024,1
PREMCO.BO,11/7/2024,1
PREMIER.NS,11/8/2024,1
PRITI.NS,11/4/2024,1
PRITI.NS,11/6/2024,1
PUNJCOMMU.BO,11/5/2024,1
QUICKHEAL.NS,11/6/2024,1
RAMCOIND.NS,11/7/2024,1
RAMCOSYS.NS,11/5/2024,1
RAUNAQEPC.BO,11/4/2024,1
RCAN.BO,11/7/2024,1
RDBRIL.BO,11/4/2024,1
REDINGTON.NS,11/5/2024,1
RELCHEMQ.BO,11/8/2024,1
REMSONSIND.NS,11/5/2024,1
ROSELABS.BO,11/4/2024,1
RSSOFTWARE.NS,11/5/2024,1
SAINTGOBAIN.BO,11/6/2024,1
SALASAR.NS,11/6/2024,1
SASTASUNDR.NS,11/5/2024,1
SAUMYA.BO,11/7/2024,1
SAYAJIIND.BO,11/5/2024,1
SAYAJIIND.BO,11/7/2024,1
SBECSYS.BO,11/6/2024,1
SBIN.NS,11/5/2024,1
SDL.BO,11/7/2024,1
SHAILY.BO,11/6/2024,1
SHANGAR.BO,11/6/2024,1
SHANTI.NS,11/8/2024,1
SHARDACROP.NS,11/5/2024,1
SHARDACROP.NS,11/7/2024,1
SHILGRAVQ.BO,11/6/2024,1
SHREMETAL.BO,11/4/2024,1
SHREERAMA.NS,11/4/2024,1
SHREERAMA.NS,11/5/2024,1
SHRIKRISH.BO,11/5/2024,1
SILVERTUC.NS,11/7/2024,1
SIMPLXPAP.BO,11/7/2024,1
SIRCA.NS,11/4/2024,1
SIYSIL.NS,11/4/2024,1
SIYSIL.NS,11/5/2024,1
SKIPPER.NS,11/6/2024,1
SOFTSOL.BO,11/5/2024,1
SOMATEX.NS,11/5/2024,1
SPENTA.BO,11/4/2024,1
SRIND.BO,11/4/2024,1
SRMCL.BO,11/7/2024,1
STARDELTA.BO,11/6/2024,1
STARDELTA.BO,11/7/2024,1
STEELCITY.NS,11/5/2024,1
STERTOOLS.NS,11/6/2024,1
STRGRENWO.BO,11/4/2024,1
SUGALDAM.BO,11/7/2024,1
SUJALA.BO,11/4/2024,1
SUMMITSEC.NS,11/8/2024,1
SUPERBAK.BO,11/8/2024,1
SUPERIOR.BO,11/6/2024,1
SUTLEJTEX.NS,11/8/2024,1
SW1.BO,10/24/2024,1
SYNGENE.NS,11/6/2024,1
TAINWALCHM.NS,11/6/2024,1
TAJGVK.NS,11/4/2024,1
TAJGVK.NS,11/8/2024,1
TANFACIND.BO,11/7/2024,1
TCI.NS,11/4/2024,1
TCI.NS,11/5/2024,1
TCS.NS,11/6/2024,1
TDPOWERSYS.NS,11/5/2024,1
TEJASNET.NS,11/6/2024,1
TERASOFT.NS,11/7/2024,1
TERASOFT.NS,11/8/2024,1
TEXINFRA.NS,11/6/2024,1
THAKDEV.BO,11/7/2024,1
TI.NS,11/5/2024,1
TIMEX.BO,11/7/2024,1
TIRUMALCHM.NS,11/6/2024,1
TRANSFD.BO,11/5/2024,1
TRIOMERC.BO,11/7/2024,1
TTL.NS,11/5/2024,1
TUNITEX.BO,11/5/2024,1
TUTIALKA.BO,11/6/2024,1
TYCHE.BO,11/6/2024,1
UNIQUEO.BO,11/5/2024,1
VANTABIO.BO,11/5/2024,1
VBDESAI.BO,11/4/2024,1
VCU.BO,11/7/2024,1
VCU.BO,11/8/2024,1
VEDAVAAG.BO,11/4/2024,1
VHL.NS,11/8/2024,1
VIKALPS.BO,11/5/2024,1
VIMTALABS.NS,11/8/2024,1
VINTRON.BO,11/8/2024,1
VISASTEEL.NS,11/8/2024,1
VOLLF.BO,11/7/2024,1
VTMLTD.BO,11/6/2024,1
WALCHANNAG.NS,11/5/2024,1
WENDT.NS,11/6/2024,1
WILLIMFI.BO,11/7/2024,1
WINDMACHIN.NS,11/8/2024,1
WIPRO.NS,11/6/2024,1
WOCKPHARMA.NS,11/4/2024,1
WPIL.BO,11/6/2024,1
YUKEN.BO,11/6/2024,1
ZENSARTECH.NS,11/6/2024,1
ZIMLAB.BO,11/6/2024,1
ZMILGFIN.BO,10/24/2024,1
ZOMATO.NS,11/6/2024,1
