Ticker,Date/Time,Close,Mega Buy by Larger Wave ,SL
^NSEI,9/19/2024,24148,25435.03,24753.15
^NSEI,9/20/2024,24148,25532.26,24753.15
^NSEI,9/23/2024,24148,25874.51,24753.15
^NSEI,9/24/2024,24148,25918.02,24753.15
^NSEI,9/25/2024,24148,25911.71,24753.15
A2ZINFRA.NS,9/18/2024,20,16.50,15.87
A2ZINFRA.NS,10/8/2024,20,16.09,15.75
A2ZINFRA.NS,10/16/2024,20,18.21,15.75
A2ZINFRA.NS,10/17/2024,20,18.31,17.90
A2ZINFRA.NS,10/18/2024,20,17.78,17.41
A2ZINFRA.NS,10/21/2024,20,18.08,17.41
A2ZINFRA.NS,10/22/2024,20,17.19,16.96
A2ZINFRA.NS,10/24/2024,20,16.51,16.21
A2ZINFRA.NS,10/25/2024,20,16.74,16.21
A2ZINFRA.NS,10/29/2024,20,16.02,15.83
AARTECH.BO,9/2/2024,61,73.49,66.00
AARTECH.BO,10/9/2024,61,67.48,63.00
AAKASH.NS,10/30/2024,11,10.77,10.51
AARON.NS,9/5/2024,271,269.72,261.50
AARON.NS,10/10/2024,271,260.25,251.05
AARON.NS,10/28/2024,271,260.85,252.00
AAIL.BO,8/30/2024,107,110.40,100.65
AAIL.BO,10/11/2024,107,109.01,104.80
AAIL.BO,10/28/2024,107,100.16,96.00
AARTISURF.NS,10/30/2024,728,717.80,678.00
AANCHALISP.BO,10/14/2024,6,5.81,5.25
AANCHALISP.BO,10/29/2024,6,5.19,5.07
AARVI.NS,8/30/2024,149,143.12,141.65
AARVI.NS,10/9/2024,149,149.95,129.25
AARVI.NS,10/28/2024,149,140.74,137.60
AAVAS.NS,9/12/2024,1662,1784.00,1651.75
AAYUSH.BO,10/4/2024,117,73.11,26.51
ABANSENT.BO,9/16/2024,33,141.02,137.00
ABANSENT.BO,10/18/2024,33,38.13,35.05
ABANSENT.BO,10/21/2024,33,40.60,35.05
ABANSENT.BO,10/23/2024,33,30.74,29.00
ABANSENT.BO,10/24/2024,33,33.70,29.00
ABANSENT.BO,10/25/2024,33,30.29,28.85
ABANSENT.BO,10/28/2024,33,27.71,27.00
ABANSENT.BO,10/30/2024,33,26.70,25.10
ABANSENT.BO,11/4/2024,33,31.73,25.10
AARVEEDEN.NS,9/6/2024,60,43.98,43.12
AARVEEDEN.NS,10/1/2024,60,47.22,45.00
AARVEEDEN.NS,10/29/2024,60,43.03,41.25
ABCAPITAL.NS,9/12/2024,201,216.53,212.80
AARTIIND.NS,9/19/2024,474,561.90,559.00
AARTIIND.NS,10/28/2024,474,491.16,480.40
ABCINDQ.BO,10/9/2024,123,127.75,118.10
ABCINDQ.BO,10/23/2024,123,118.23,112.50
ABCINDQ.BO,10/24/2024,123,118.40,112.50
ABCINDQ.BO,10/28/2024,123,115.39,111.60
ABFRL.NS,9/12/2024,297,318.59,303.00
ABFRL.NS,10/8/2024,297,322.81,318.80
ABHIINFRA.BO,8/22/2024,8,6.95,5.92
ABHIINFRA.BO,8/28/2024,8,7.12,5.92
ABHIINFRA.BO,8/29/2024,8,7.13,5.92
ABHIINFRA.BO,8/30/2024,8,7.23,5.92
ABHIINFRA.BO,9/9/2024,8,6.91,6.20
ABAN.NS,8/27/2024,68,76.79,75.14
ABAN.NS,9/23/2024,68,74.08,70.06
ABAN.NS,10/30/2024,68,65.50,62.56
ABIRAFN.BO,8/30/2024,59,56.17,55.00
ABIRAFN.BO,9/19/2024,59,53.63,52.25
ABIRAFN.BO,9/30/2024,59,53.61,52.50
ABIRAFN.BO,10/16/2024,59,49.90,49.00
ABIRAFN.BO,10/17/2024,59,50.32,49.00
ABIRAFN.BO,10/18/2024,59,48.25,47.50
ABIRAFN.BO,10/21/2024,59,48.63,47.50
ABIRAFN.BO,10/22/2024,59,50.34,47.50
ABIRAFN.BO,10/23/2024,59,48.41,47.50
ABIRAFN.BO,10/28/2024,59,48.99,45.40
ABHICAP.BO,8/23/2024,162,179.67,166.00
ABHICAP.BO,8/26/2024,162,173.91,169.40
ABHICAP.BO,8/27/2024,162,174.63,169.40
ABHICAP.BO,8/28/2024,162,174.66,169.40
ABHICAP.BO,8/29/2024,162,168.80,166.40
ABHICAP.BO,8/30/2024,162,171.76,166.40
ABHICAP.BO,9/9/2024,162,177.71,165.10
ABHICAP.BO,9/19/2024,162,176.33,167.00
ABHICAP.BO,10/9/2024,162,160.60,150.00
ABHICAP.BO,10/10/2024,162,161.38,150.00
ABHICAP.BO,10/11/2024,162,160.25,150.00
ABHICAP.BO,10/14/2024,162,160.25,150.00
ABHICAP.BO,10/15/2024,162,160.39,155.00
ABHICAP.BO,10/16/2024,162,158.63,155.00
ABHICAP.BO,10/17/2024,162,155.63,155.00
ABHICAP.BO,10/18/2024,162,151.55,150.40
ABHICAP.BO,10/21/2024,162,150.80,146.85
ABHICAP.BO,10/22/2024,162,147.65,146.85
ABHICAP.BO,10/24/2024,162,155.80,140.20
ABHICAP.BO,10/25/2024,162,153.80,140.20
ABHICAP.BO,10/29/2024,162,147.70,140.20
ABBOTINDIA.BO,9/26/2024,28572,28814.25,27534.30
ABBOTINDIA.BO,10/8/2024,28572,28154.05,27800.00
ABMKNO.BO,10/29/2024,139,122.71,115.05
ABB.NS,9/11/2024,7045,7563.14,7431.55
ABB.NS,10/8/2024,7045,7853.04,7672.15
ACCURACY.NS,9/23/2024,10,9.47,9.37
ACCURACY.NS,10/8/2024,10,9.68,9.45
ACCURACY.NS,10/30/2024,10,9.67,9.35
ACCEL.BO,9/18/2024,24,24.98,24.50
ACCEL.BO,9/19/2024,24,25.56,24.50
ACCEL.BO,9/20/2024,24,25.22,24.50
ACCEL.BO,9/23/2024,24,25.22,24.50
ACCEL.BO,9/24/2024,24,25.41,24.50
ACCEL.BO,9/25/2024,24,25.08,24.50
ACCEL.BO,9/26/2024,24,25.07,24.67
ACCEL.BO,9/27/2024,24,25.48,24.67
ACCEL.BO,9/30/2024,24,24.57,24.16
ACCEL.BO,10/1/2024,24,24.46,24.16
ACCEL.BO,10/3/2024,24,23.86,23.56
ACCEL.BO,10/4/2024,24,24.00,23.56
ACCEL.BO,10/7/2024,24,23.77,23.22
ACCEL.BO,10/8/2024,24,22.66,22.25
ACCEL.BO,10/9/2024,24,23.38,22.25
ACCEL.BO,10/14/2024,24,23.77,22.25
ACCEL.BO,10/28/2024,24,21.96,21.52
ACEMEN.BO,9/25/2024,84,61.83,60.18
ACEMEN.BO,10/25/2024,84,69.47,67.00
ACEINTEG.NS,9/24/2024,35,34.72,32.70
ACEINTEG.NS,9/25/2024,35,34.69,32.70
ACEINTEG.NS,9/26/2024,35,34.33,32.70
ACEINTEG.NS,9/30/2024,35,35.62,32.70
ACEINTEG.NS,10/1/2024,35,36.26,32.70
ACEINTEG.NS,10/3/2024,35,34.49,32.70
ACEINTEG.NS,10/4/2024,35,34.74,32.70
ACEINTEG.NS,10/7/2024,35,34.35,33.81
ACEINTEG.NS,10/8/2024,35,33.08,32.64
ACEINTEG.NS,10/9/2024,35,33.84,32.64
ACEINTEG.NS,10/10/2024,35,33.94,32.64
ACEINTEG.NS,10/11/2024,35,34.04,32.64
ACEINTEG.NS,10/14/2024,35,34.25,32.64
ACEINTEG.NS,10/15/2024,35,33.53,33.15
ACEINTEG.NS,10/16/2024,35,33.67,33.15
ACEINTEG.NS,10/17/2024,35,33.00,32.62
ACEINTEG.NS,10/18/2024,35,33.08,32.62
ACEINTEG.NS,10/21/2024,35,33.28,32.62
ACEINTEG.NS,10/22/2024,35,32.83,32.20
ACEINTEG.NS,10/23/2024,35,33.15,32.20
ACEINTEG.NS,10/24/2024,35,33.33,32.20
ACEINTEG.NS,10/25/2024,35,31.74,31.30
ACEINTEG.NS,10/28/2024,35,32.25,31.30
ACEINTEG.NS,10/31/2024,35,33.06,31.05
ACESOFT.BO,8/26/2024,490,311.98,304.50
ACESOFT.BO,8/27/2024,490,325.20,304.50
ACESOFT.BO,8/29/2024,490,308.06,303.70
ACESOFT.BO,9/9/2024,490,325.59,320.50
ACESOFT.BO,9/24/2024,490,370.90,363.65
ACIIN.BO,10/14/2024,4,2.17,1.88
ACIIN.BO,10/16/2024,4,2.13,2.10
ACIIN.BO,10/24/2024,4,2.30,2.10
ACKNIT.BO,9/12/2024,303,312.50,298.55
ACKNIT.BO,10/31/2024,303,302.75,287.70
ACKNIT.BO,11/5/2024,303,317.20,287.70
ACC.NS,8/26/2024,2291,2327.50,2312.65
ACC.NS,10/29/2024,2291,2288.45,2187.55
ACGL.BO,10/14/2024,2308,2582.75,2436.00
ACGL.BO,10/29/2024,2308,2263.17,2217.35
ACME.BO,9/3/2024,45,34.58,34.50
ACME.BO,9/23/2024,45,35.44,34.30
ACME.BO,10/9/2024,45,34.11,32.30
ACME.BO,10/31/2024,45,32.45,30.80
ACML.BO,9/10/2024,68,81.52,78.84
ACML.BO,9/11/2024,68,80.13,78.84
ACML.BO,9/12/2024,68,80.00,78.84
ACML.BO,9/13/2024,68,81.24,78.84
ACML.BO,9/16/2024,68,82.75,78.84
ACML.BO,9/18/2024,68,79.29,77.90
ACML.BO,9/19/2024,68,78.63,77.90
ACML.BO,9/20/2024,68,75.41,75.05
ACML.BO,9/23/2024,68,72.80,71.30
ACML.BO,9/24/2024,68,72.43,71.30
ACML.BO,9/25/2024,68,71.94,71.30
ACML.BO,9/26/2024,68,69.25,68.34
ACML.BO,9/27/2024,68,68.52,67.70
ACML.BO,9/30/2024,68,68.45,67.51
ACML.BO,10/1/2024,68,71.55,67.51
ACML.BO,10/3/2024,68,68.81,67.51
ACML.BO,10/4/2024,68,70.17,67.51
ACML.BO,10/9/2024,68,70.46,66.67
ACML.BO,10/29/2024,68,66.86,60.10
ACCELYA.NS,10/8/2024,1609,1639.29,1600.10
ACL.NS,10/1/2024,86,88.95,85.51
ACL.NS,10/3/2024,86,93.47,85.51
ACL.NS,10/4/2024,86,91.11,85.51
ACL.NS,10/7/2024,86,86.62,84.61
ACL.NS,10/8/2024,86,87.25,84.61
ACL.NS,10/9/2024,86,88.57,84.61
ACL.NS,10/10/2024,86,88.14,84.61
ACL.NS,10/11/2024,86,88.63,84.61
ACL.NS,10/14/2024,86,89.70,84.61
ACL.NS,10/15/2024,86,89.34,84.61
ACL.NS,10/16/2024,86,88.07,87.20
ACL.NS,10/17/2024,86,88.22,87.20
ACL.NS,10/18/2024,86,87.15,86.21
ACL.NS,10/21/2024,86,87.92,86.21
ACL.NS,10/30/2024,86,86.88,82.00
ACE.NS,9/16/2024,1368,1269.07,1225.05
ACE.NS,10/9/2024,1368,1314.28,1262.00
ACE.NS,10/30/2024,1368,1203.85,1115.50
ADANIGREEN.NS,9/16/2024,1599,1860.28,1780.40
ADANIGREEN.NS,11/5/2024,1599,1609.25,1588.00
ACROW.BO,8/26/2024,702,676.96,620.90
ACROW.BO,9/11/2024,702,744.86,707.00
ACROW.BO,9/27/2024,702,732.09,722.00
ACROW.BO,10/8/2024,702,760.90,725.00
ACROW.BO,11/1/2024,702,715.00,666.20
ADARSHPL.BO,9/17/2024,29,31.62,31.00
ADARSHPL.BO,10/4/2024,29,31.49,30.35
ADARSHPL.BO,10/8/2024,29,29.90,29.14
ADARSHPL.BO,10/29/2024,29,27.84,27.00
ADCON.BO,9/2/2024,1,0.88,0.86
ADCON.BO,9/10/2024,1,0.90,0.86
ADCON.BO,9/26/2024,1,0.99,0.97
ADCON.BO,10/16/2024,1,0.89,0.83
ADCON.BO,10/30/2024,1,0.96,0.91
ADDIND.BO,9/11/2024,41,49.51,46.22
ADDIND.BO,10/24/2024,41,39.49,37.65
ADANIPOWER.NS,9/2/2024,589,642.15,628.05
ADANIPOWER.NS,9/3/2024,589,660.79,628.05
ADANIPOWER.NS,9/4/2024,589,651.50,628.05
ADANIPOWER.NS,9/5/2024,589,644.72,628.05
ADANIPOWER.NS,9/6/2024,589,634.51,628.05
ADANIPOWER.NS,9/9/2024,589,627.00,621.00
ADANIPOWER.NS,9/10/2024,589,636.25,621.00
ADANIPOWER.NS,9/12/2024,589,631.00,621.00
ADANIPOWER.NS,11/5/2024,589,587.60,581.00
ADCINDIA.BO,9/2/2024,1698,2014.72,1950.00
ADCINDIA.BO,9/24/2024,1698,1871.24,1850.00
ADCINDIA.BO,10/8/2024,1698,1763.91,1725.00
ADCINDIA.BO,10/29/2024,1698,1625.32,1530.00
ADANIENT.NS,9/20/2024,2929,2962.79,2890.35
ADANIENT.NS,10/8/2024,2929,3038.64,2980.45
ADANIENT.NS,10/28/2024,2929,2709.68,2654.70
ADINATH.BO,9/30/2024,29,28.63,28.01
ADINATH.BO,11/4/2024,29,28.10,23.05
ADINATH.BO,11/5/2024,29,27.73,27.23
ADIEXRE.BO,9/18/2024,44,26.17,24.65
ADIEXRE.BO,9/26/2024,44,24.47,24.01
ADIEXRE.BO,10/9/2024,44,24.98,24.38
ADANIPORTS.NS,10/28/2024,1362,1318.39,1303.15
ADITYA.BO,9/13/2024,11,10.49,10.28
ADITYA.BO,9/16/2024,11,10.66,10.28
ADITYA.BO,9/17/2024,11,10.85,10.28
ADITYA.BO,9/18/2024,11,10.63,10.28
ADITYA.BO,9/19/2024,11,10.09,9.80
ADITYA.BO,9/20/2024,11,10.28,9.80
ADITYA.BO,9/23/2024,11,11.33,9.80
ADITYA.BO,9/24/2024,11,10.48,9.80
ADITYA.BO,9/25/2024,11,10.88,9.80
ADITYA.BO,9/26/2024,11,10.32,9.80
ADITYA.BO,10/23/2024,11,10.44,9.12
ADITYA.BO,10/24/2024,11,10.22,9.12
ADITYA.BO,10/25/2024,11,9.49,9.07
ADITYA.BO,10/28/2024,11,9.81,9.07
ADITYA.BO,10/30/2024,11,10.20,9.07
ADFFOODS.NS,9/11/2024,293,263.08,226.60
ADFFOODS.NS,9/17/2024,293,276.99,226.60
ADFFOODS.NS,9/18/2024,293,283.50,226.60
ADFFOODS.NS,9/19/2024,293,270.56,265.75
ADFFOODS.NS,9/20/2024,293,272.16,265.75
ADFFOODS.NS,9/23/2024,293,269.01,265.75
ADFFOODS.NS,9/24/2024,293,266.95,265.35
ADFFOODS.NS,9/25/2024,293,272.30,265.35
ADFFOODS.NS,9/26/2024,293,272.59,265.35
ADFFOODS.NS,9/27/2024,293,272.55,265.35
ADFFOODS.NS,10/7/2024,293,268.21,252.10
ADFFOODS.NS,10/8/2024,293,268.79,252.10
ADFFOODS.NS,10/16/2024,293,295.05,288.05
ADFFOODS.NS,10/17/2024,293,308.99,288.05
ADFFOODS.NS,10/18/2024,293,300.54,288.05
ADFFOODS.NS,10/21/2024,293,297.13,288.05
ADFFOODS.NS,10/22/2024,293,282.94,278.00
ADFFOODS.NS,10/23/2024,293,280.85,276.05
ADFFOODS.NS,10/24/2024,293,283.56,276.05
ADFFOODS.NS,10/28/2024,293,274.15,268.00
ADL.NS,8/23/2024,95,95.60,93.40
ADL.NS,8/26/2024,95,96.55,93.40
ADL.NS,8/27/2024,95,95.62,94.50
ADL.NS,8/28/2024,95,94.47,93.00
ADL.NS,8/29/2024,95,93.74,92.41
ADL.NS,8/30/2024,95,97.61,92.41
ADL.NS,9/2/2024,95,101.39,92.41
ADL.NS,9/3/2024,95,102.23,92.41
ADL.NS,9/4/2024,95,100.10,92.41
ADL.NS,9/5/2024,95,101.45,92.41
ADL.NS,9/6/2024,95,99.21,98.40
ADL.NS,9/9/2024,95,98.61,96.95
ADL.NS,9/10/2024,95,100.46,96.95
ADL.NS,9/11/2024,95,105.17,96.95
ADL.NS,9/12/2024,95,137.90,96.95
ADL.NS,9/16/2024,95,125.65,96.95
ADL.NS,9/17/2024,95,138.54,96.95
ADL.NS,9/18/2024,95,131.06,96.95
ADL.NS,9/19/2024,95,123.69,96.95
ADL.NS,9/20/2024,95,120.59,117.50
ADL.NS,9/23/2024,95,117.22,115.29
ADL.NS,9/24/2024,95,113.75,113.00
ADL.NS,9/25/2024,95,114.15,113.00
ADL.NS,9/26/2024,95,110.85,109.30
ADL.NS,9/27/2024,95,108.59,106.45
ADL.NS,9/30/2024,95,104.40,102.20
ADL.NS,10/1/2024,95,103.78,102.00
ADL.NS,10/3/2024,95,103.26,102.00
ADL.NS,10/4/2024,95,103.06,101.08
ADL.NS,10/7/2024,95,100.87,98.91
ADL.NS,10/8/2024,95,97.62,96.49
ADL.NS,10/9/2024,95,100.20,96.49
ADL.NS,10/10/2024,95,101.00,96.49
ADL.NS,10/11/2024,95,102.60,96.49
ADL.NS,10/14/2024,95,100.74,96.49
ADL.NS,10/15/2024,95,100.68,96.49
ADL.NS,10/16/2024,95,99.75,98.50
ADL.NS,10/17/2024,95,98.07,96.50
ADL.NS,10/18/2024,95,100.00,96.50
ADL.NS,10/21/2024,95,99.25,96.50
ADL.NS,10/22/2024,95,95.38,93.50
ADL.NS,10/23/2024,95,93.26,92.25
ADL.NS,10/24/2024,95,93.28,92.25
ADL.NS,10/25/2024,95,91.76,91.00
ADL.NS,11/1/2024,95,94.90,90.00
ADITYASP.BO,8/26/2024,28,22.94,21.20
ADITYASP.BO,9/6/2024,28,24.37,21.90
ADITYASP.BO,9/9/2024,28,24.89,21.90
ADITYASP.BO,9/17/2024,28,25.33,23.99
ADITYASP.BO,9/30/2024,28,26.51,25.05
ADITYASP.BO,10/7/2024,28,25.00,24.06
ADITYASP.BO,10/8/2024,28,24.85,24.00
ADITYASP.BO,10/9/2024,28,25.51,24.00
ADITYASP.BO,10/10/2024,28,25.60,24.00
ADITYASP.BO,10/11/2024,28,25.36,24.00
ADITYASP.BO,10/14/2024,28,24.91,24.00
ADITYASP.BO,10/15/2024,28,25.53,24.00
ADITYASP.BO,10/16/2024,28,26.56,24.00
ADITYASP.BO,10/17/2024,28,27.66,24.00
ADITYASP.BO,10/29/2024,28,28.40,25.26
ADMANUM.BO,9/12/2024,104,87.40,85.31
ADMANUM.BO,10/9/2024,104,102.60,100.00
ADMANUM.BO,10/24/2024,104,94.38,92.05
ADMANUM.BO,10/25/2024,104,98.68,92.05
ADMANUM.BO,10/30/2024,104,96.79,91.15
ADORFO.BO,7/11/2024,141,144.01,138.00
ADORFO.BO,9/10/2024,141,133.05,127.80
ADVAIT.BO,8/28/2024,1738,1897.43,1852.50
ADVAIT.BO,9/23/2024,1738,1765.95,1740.00
ADVAIT.BO,10/10/2024,1738,1788.30,1635.00
ADVAIT.BO,10/25/2024,1738,1668.16,1591.15
ADORMUL.BO,9/10/2024,36,37.97,32.21
ADORMUL.BO,9/23/2024,36,36.38,34.30
ADORMUL.BO,10/14/2024,36,36.85,33.65
ADORMUL.BO,10/24/2024,36,35.40,34.20
ADORMUL.BO,10/25/2024,36,35.47,34.20
ADORMUL.BO,10/28/2024,36,34.33,33.00
ADORMUL.BO,10/29/2024,36,35.13,33.00
ADORMUL.BO,10/30/2024,36,35.01,33.00
ADORMUL.BO,11/1/2024,36,37.81,33.00
ADROITINFO.NS,9/11/2024,27,18.28,17.90
ADROITINFO.NS,9/27/2024,27,18.28,17.25
ADROITINFO.NS,10/8/2024,27,18.11,17.11
ADROITINFO.NS,10/10/2024,27,19.95,17.11
ADROITINFO.NS,10/11/2024,27,21.17,17.11
ADROITINFO.NS,10/14/2024,27,22.58,17.11
ADROITINFO.NS,10/15/2024,27,21.98,17.11
ADROITINFO.NS,10/16/2024,27,21.36,17.11
ADROITINFO.NS,10/17/2024,27,20.77,17.11
ADROITINFO.NS,10/18/2024,27,20.67,20.23
ADROITINFO.NS,10/21/2024,27,19.88,19.35
ADROITINFO.NS,10/23/2024,27,19.32,18.75
ADVENZYMES.NS,9/3/2024,486,440.75,435.10
ADVENZYMES.NS,10/25/2024,486,422.34,415.80
ADVIKCA.BO,9/10/2024,2,2.61,2.46
ADVIKCA.BO,10/7/2024,2,2.78,2.70
ADVIKCA.BO,10/25/2024,2,2.31,2.03
ADSL.NS,9/4/2024,271,270.10,201.31
ADSL.NS,9/5/2024,271,301.23,201.31
ADSL.NS,9/6/2024,271,293.04,201.31
ADSL.NS,9/12/2024,271,295.69,201.31
ADSL.NS,9/30/2024,271,263.00,259.10
ADSL.NS,10/8/2024,271,252.23,240.00
ADSL.NS,10/23/2024,271,286.48,280.00
ADSL.NS,10/24/2024,271,290.10,280.00
ADSL.NS,10/25/2024,271,279.25,275.00
ADSL.NS,10/28/2024,271,268.61,262.45
ADSL.NS,10/29/2024,271,269.80,262.45
ADSL.NS,10/31/2024,271,266.29,262.00
ADVANIHOTR.NS,9/2/2024,69,76.42,73.75
ADVANIHOTR.NS,9/23/2024,69,74.34,72.00
ADVANIHOTR.NS,9/24/2024,69,77.10,72.00
ADVANIHOTR.NS,9/25/2024,69,75.13,72.00
ADVANIHOTR.NS,9/26/2024,69,74.78,72.00
ADVANIHOTR.NS,9/27/2024,69,74.46,72.00
ADVANIHOTR.NS,9/30/2024,69,71.82,70.80
ADVANIHOTR.NS,10/1/2024,69,72.76,70.80
ADVANIHOTR.NS,10/3/2024,69,71.66,70.80
ADVANIHOTR.NS,10/4/2024,69,72.62,70.80
ADVANIHOTR.NS,10/7/2024,69,70.32,69.06
ADVANIHOTR.NS,10/8/2024,69,69.54,68.50
ADVANIHOTR.NS,10/9/2024,69,73.03,68.50
ADVANIHOTR.NS,10/10/2024,69,72.36,68.50
ADVANIHOTR.NS,10/11/2024,69,72.44,68.50
ADVANIHOTR.NS,10/14/2024,69,72.40,68.50
ADVANIHOTR.NS,10/15/2024,69,72.53,68.50
ADVANIHOTR.NS,10/16/2024,69,71.90,71.54
ADVANIHOTR.NS,10/17/2024,69,70.55,70.00
ADVANIHOTR.NS,10/18/2024,69,70.25,69.70
ADVANIHOTR.NS,10/21/2024,69,69.51,68.62
ADVANIHOTR.NS,10/22/2024,69,66.23,65.30
ADVANIHOTR.NS,10/23/2024,69,65.51,64.68
ADVANIHOTR.NS,10/24/2024,69,66.02,64.68
ADVANIHOTR.NS,11/4/2024,69,67.43,61.28
ADORWELD.NS,9/6/2024,1290,1345.99,1269.80
ADORWELD.NS,10/8/2024,1290,1324.99,1300.00
ADORWELD.NS,10/28/2024,1290,1232.55,1216.00
AFFLE.NS,10/9/2024,1604,1541.99,1470.05
AFFLE.NS,10/29/2024,1604,1450.91,1428.40
AEGISLOG.BO,9/2/2024,768,780.61,735.05
AEGISLOG.BO,10/15/2024,768,686.20,670.05
AEL.BO,10/10/2024,225,197.89,173.00
AEL.BO,10/29/2024,225,190.24,186.00
AGIIL.BO,9/18/2024,1444,933.84,895.00
AGIIL.BO,10/14/2024,1444,948.41,913.75
AGIIL.BO,10/23/2024,1444,906.58,885.00
AFEL.BO,8/23/2024,20,15.43,12.46
AFEL.BO,8/26/2024,20,15.73,12.46
AFEL.BO,9/11/2024,20,13.00,12.87
AFEL.BO,10/11/2024,20,18.13,17.95
AGARIND.NS,9/23/2024,1069,1158.75,1105.50
AGARIND.NS,9/24/2024,1069,1182.83,1105.50
AGARIND.NS,9/25/2024,1069,1166.18,1105.50
AGARIND.NS,9/26/2024,1069,1143.19,1105.50
AGARIND.NS,9/27/2024,1069,1151.64,1105.50
AGARIND.NS,9/30/2024,1069,1147.49,1105.50
AGARIND.NS,10/1/2024,1069,1113.95,1099.95
AGARIND.NS,10/3/2024,1069,1123.96,1099.95
AGARIND.NS,10/4/2024,1069,1105.75,1095.00
AGARIND.NS,10/8/2024,1069,1086.46,1050.00
AGARIND.NS,10/30/2024,1069,1047.73,981.20
AHLADA.NS,10/8/2024,100,100.39,98.27
AHLADA.NS,10/29/2024,100,97.01,92.11
AGIOPAPER.BO,8/26/2024,8,4.45,4.35
AGIOPAPER.BO,9/5/2024,8,4.36,4.25
AGROPHOS.NS,9/23/2024,43,43.15,41.91
AGROPHOS.NS,10/18/2024,43,43.24,40.50
AGROPHOS.NS,10/21/2024,43,46.22,40.50
AGROPHOS.NS,10/23/2024,43,42.97,40.50
AGROPHOS.NS,10/29/2024,43,42.63,41.80
AGRITECH.NS,9/27/2024,196,216.32,210.15
AGRITECH.NS,9/30/2024,196,221.95,210.15
AGRITECH.NS,10/1/2024,196,218.21,210.15
AGRITECH.NS,10/3/2024,196,214.26,210.15
AGRITECH.NS,10/4/2024,196,215.78,210.15
AGRITECH.NS,10/8/2024,196,209.17,201.00
AIIL.BO,9/13/2024,1647,1578.39,1543.00
AIIL.BO,10/9/2024,1647,1731.02,1659.00
AIIL.BO,10/30/2024,1647,1593.60,1556.55
AEGISCHEM.NS,5/10/2024,884,585.26,573.15
AEGISCHEM.NS,5/31/2024,884,692.22,681.75
AEGISCHEM.NS,7/15/2024,884,836.50,822.00
AEGISCHEM.NS,7/24/2024,884,846.25,811.00
AHLEAST.NS,10/8/2024,168,158.68,129.11
AHLEAST.NS,10/28/2024,168,160.11,154.01
AHMDSTE.BO,9/5/2024,326,198.00,196.00
AIRAN.NS,9/4/2024,35,36.13,35.50
AIRAN.NS,9/12/2024,35,39.02,35.50
AIRAN.NS,10/14/2024,35,33.92,32.08
